evidence_id,case_id,evidence_type,submitted_by,received_datetime,file_format,completeness_status,review_outcome,sensitive_data_flag,security_scan_result
EVD-00000232,PFXC-000099,Screenshot,Customer,2025-09-18T07:30:51,Other,Complete,Accepted,No,Passed
EVD-00000233,PFXC-000099,Bank Statement,Customer,2025-09-19T18:11:51,PDF,Complete,Accepted,No,Passed
EVD-00000234,PFXC-000100,Merchant Communication,Customer,2025-05-05T01:13:17,PDF,Incomplete,Rejected,Yes,Passed
EVD-00000235,PFXC-000100,Receipt,Customer,2025-05-05T09:39:05,PDF,Complete,Accepted,No,Passed
EVD-00000236,PFXC-000100,Receipt,Customer,2025-05-06T04:26:58,PNG,Complete,Accepted,No,Passed
EVD-00000237,PFXC-000100,Receipt,Merchant,2025-05-03T20:39:39,PDF,Complete,Further Evidence Required,No,Passed
EVD-00000238,PFXC-000101,Screenshot,Customer,2025-06-14T21:16:24,PNG,Complete,Accepted,No,Passed
EVD-00000239,PFXC-000101,Receipt,Customer,2025-06-14T11:39:52,JPG,Complete,Further Evidence Required,No,Not Applicable
EVD-00000240,PFXC-000102,Bank Statement,Operations,2025-10-02T14:26:28,PDF,Complete,Accepted,No,Passed
EVD-00000241,PFXC-000102,Screenshot,Customer,2025-10-03T00:18:21,PDF,Complete,Accepted,No,Passed
EVD-00000242,PFXC-000102,Other,Customer,2025-10-05T04:04:37,Other,Complete,Further Evidence Required,No,Passed
EVD-00000243,PFXC-000103,Bank Statement,Customer,2025-09-05T17:24:43,PDF,Complete,Accepted,No,Passed
EVD-00000244,PFXC-000103,Bank Statement,Customer,2025-09-07T13:58:55,PDF,Complete,Accepted,No,Passed
EVD-00000245,PFXC-000104,Screenshot,Customer,2025-02-19T20:54:19,JPG,Complete,Accepted,No,Passed
EVD-00000246,PFXC-000104,Other,Customer,2025-02-18T17:17:33,JPG,Incomplete,Further Evidence Required,No,Passed
EVD-00000247,PFXC-000104,Bank Statement,Customer,2025-02-21T03:42:48,Other,Complete,Accepted,No,Not Applicable
EVD-00000248,PFXC-000104,Receipt,Merchant,2025-02-18T15:03:15,PNG,Unreadable,Further Evidence Required,No,Passed
EVD-00000249,PFXC-000105,Screenshot,Customer,2025-10-29T00:39:38,CSV,Complete,Accepted,Yes,Passed
EVD-00000250,PFXC-000106,Screenshot,Customer,2025-08-05T02:15:27,PNG,Complete,Accepted,No,Not Applicable
EVD-00000251,PFXC-000106,Bank Statement,Customer,2025-08-05T08:15:03,JPG,Complete,Further Evidence Required,No,Not Applicable
EVD-00000252,PFXC-000106,Bank Statement,Customer,2025-08-06T19:25:46,PDF,Complete,Accepted,No,Passed
EVD-00000253,PFXC-000108,Identity Evidence,Customer,2026-05-18T01:49:19,PDF,Incomplete,Further Evidence Required,Yes,Passed
EVD-00000254,PFXC-000109,Screenshot,Customer,2025-06-23T08:55:40,PDF,Complete,Accepted,Yes,Passed
EVD-00000255,PFXC-000109,Receipt,Customer,2025-06-24T02:27:25,PDF,Complete,Accepted,No,Passed
EVD-00000256,PFXC-000109,Receipt,Merchant,2025-06-22T03:57:48,PDF,Complete,Accepted,Yes,Not Applicable
EVD-00000257,PFXC-000110,Receipt,Customer,2025-03-22T10:32:26,PDF,Complete,Accepted,No,Passed
EVD-00000258,PFXC-000110,Screenshot,Customer,2025-03-21T10:49:25,PDF,Complete,Accepted,No,Passed
EVD-00000259,PFXC-000110,Receipt,Customer,2025-03-21T15:52:24,JPG,Complete,Accepted,No,Not Applicable
EVD-00000260,PFXC-000111,Other,Customer,2025-10-31T18:25:11,PDF,Complete,Accepted,Yes,Not Applicable
EVD-00000261,PFXC-000112,Screenshot,Customer,2025-09-15T20:52:18,JPG,Complete,Accepted,No,Passed
EVD-00000262,PFXC-000112,Merchant Communication,Customer,2025-09-13T23:25:23,PDF,Incomplete,Rejected,No,Passed
EVD-00000263,PFXC-000112,Merchant Communication,Customer,2025-09-14T23:15:43,JPG,Complete,Accepted,No,Passed
EVD-00000264,PFXC-000112,Bank Statement,Customer,2025-09-16T12:18:52,PDF,Complete,Accepted,Yes,Passed
EVD-00000265,PFXC-000113,Screenshot,Customer,2025-11-12T00:14:47,Other,Complete,Accepted,No,Passed
EVD-00000266,PFXC-000113,Screenshot,Customer,2025-11-12T21:16:19,PDF,Incomplete,Further Evidence Required,No,Passed
EVD-00000267,PFXC-000113,Bank Statement,Merchant,2025-11-11T04:33:28,JPG,Complete,Further Evidence Required,No,Passed
EVD-00000268,PFXC-000113,Bank Statement,Customer,2025-11-10T19:16:42,JPG,Incomplete,Rejected,No,Passed
EVD-00000269,PFXC-000114,Receipt,Merchant,2025-01-06T20:15:11,PDF,Complete,Accepted,No,Passed
EVD-00000270,PFXC-000114,Receipt,Customer,2025-01-06T05:59:06,Other,Complete,Accepted,No,Passed
EVD-00000271,PFXC-000114,Merchant Communication,Operations,2025-01-07T16:15:15,PNG,Incomplete,Further Evidence Required,No,Passed
EVD-00000272,PFXC-000116,Receipt,Customer,2025-05-16T19:42:20,CSV,Complete,Accepted,Yes,Passed
EVD-00000273,PFXC-000116,Receipt,Customer,2025-05-17T14:58:22,PDF,Complete,Further Evidence Required,No,Passed
EVD-00000274,PFXC-000117,Merchant Communication,Operations,2026-05-24T22:43:42,PDF,Complete,Accepted,No,Passed
EVD-00000275,PFXC-000117,Other,Customer,2026-05-25T08:22:52,PDF,Complete,Further Evidence Required,No,Passed
EVD-00000276,PFXC-000117,Screenshot,Customer,2026-05-24T01:33:49,PDF,Complete,Accepted,No,Passed
EVD-00000277,PFXC-000118,Screenshot,Merchant,2025-03-17T06:07:01,JPG,Complete,Accepted,No,Passed
EVD-00000278,PFXC-000118,Bank Statement,Customer,2025-03-16T03:28:49,Other,Complete,Accepted,No,Passed
EVD-00000279,PFXC-000118,Bank Statement,Customer,2025-03-17T05:56:17,PDF,Unreadable,Rejected,No,Passed
EVD-00000280,PFXC-000118,Receipt,Operations,2025-03-16T16:28:44,PDF,Incomplete,Rejected,No,Passed
EVD-00000281,PFXC-000119,Merchant Communication,Customer,2026-03-14T02:42:36,Other,Complete,Further Evidence Required,Yes,Passed
EVD-00000282,PFXC-000119,Merchant Communication,Customer,2026-03-13T23:35:53,PDF,Unreadable,Rejected,No,Not Applicable
EVD-00000283,PFXC-000120,Merchant Communication,Customer,2025-08-24T11:02:29,PDF,Complete,Accepted,Yes,Failed
EVD-00000284,PFXC-000120,Bank Statement,Customer,2025-08-25T05:05:14,CSV,Complete,Accepted,No,Passed
EVD-00000285,PFXC-000121,Other,Customer,2026-01-11T11:38:34,JPG,Complete,Accepted,No,Passed
EVD-00000286,PFXC-000121,Other,Customer,2026-01-10T08:00:10,PDF,Incomplete,Further Evidence Required,Yes,Passed
EVD-00000287,PFXC-000121,Merchant Communication,Customer,2026-01-09T21:37:10,PNG,Complete,Accepted,No,Passed
EVD-00000288,PFXC-000121,Screenshot,Customer,2026-01-10T23:13:53,PDF,Unreadable,Rejected,No,Passed
EVD-00000289,PFXC-000122,Screenshot,Merchant,2025-11-06T20:18:11,PNG,Unreadable,Further Evidence Required,No,Passed
EVD-00000290,PFXC-000122,Merchant Communication,Customer,2025-11-06T07:39:21,CSV,Complete,Accepted,No,Failed
EVD-00000291,PFXC-000124,Receipt,Customer,2026-02-01T19:44:43,PDF,Incomplete,Rejected,No,Passed
EVD-00000292,PFXC-000124,Bank Statement,Operations,2026-02-01T10:16:19,PDF,Incomplete,Further Evidence Required,No,Passed
EVD-00000293,PFXC-000124,Screenshot,Customer,2026-02-02T07:38:16,Other,Complete,Accepted,No,Passed
EVD-00000294,PFXC-000124,Receipt,Customer,2026-01-31T22:18:39,PDF,Complete,Accepted,No,Passed
EVD-00000295,PFXC-000125,Bank Statement,Customer,2026-05-23T01:30:47,PDF,Incomplete,Rejected,Yes,Passed
EVD-00000296,PFXC-000125,Other,Customer,2026-05-22T11:50:32,PNG,Complete,Accepted,No,Passed
EVD-00000297,PFXC-000125,Other,Customer,2026-05-24T07:19:57,JPG,Complete,Accepted,No,Passed
EVD-00000298,PFXC-000125,Screenshot,Customer,2026-05-23T03:40:16,JPG,Complete,Further Evidence Required,Yes,Passed
EVD-00000299,PFXC-000127,Screenshot,Customer,2026-04-16T17:47:29,PDF,Complete,Accepted,No,Passed
EVD-00000300,PFXC-000127,Screenshot,Customer,2026-04-15T19:34:43,JPG,Complete,Accepted,No,Passed
EVD-00000301,PFXC-000127,Bank Statement,Operations,2026-04-17T10:45:09,PNG,Complete,Accepted,No,Passed
EVD-00000302,PFXC-000127,Merchant Communication,Customer,2026-04-15T15:03:05,PDF,Incomplete,Rejected,Yes,Passed
EVD-00000303,PFXC-000128,Receipt,Customer,2025-05-11T14:38:48,JPG,Complete,Accepted,No,Not Applicable
EVD-00000304,PFXC-000129,Screenshot,Customer,2026-03-16T17:05:33,PNG,Complete,Further Evidence Required,No,Passed
EVD-00000305,PFXC-000129,Receipt,Merchant,2026-03-16T20:07:58,PDF,Complete,Accepted,No,Passed
EVD-00000306,PFXC-000129,Identity Evidence,Customer,2026-03-15T09:29:34,PNG,Complete,Further Evidence Required,No,Not Applicable
EVD-00000307,PFXC-000129,Receipt,Customer,2026-03-16T14:33:02,PNG,Complete,Accepted,Yes,Passed
EVD-00000308,PFXC-000130,Bank Statement,Customer,2026-02-13T01:41:44,CSV,Complete,Accepted,No,Passed
EVD-00000309,PFXC-000130,Screenshot,Customer,2026-02-12T05:33:10,PDF,Unreadable,Further Evidence Required,No,Passed
EVD-00000310,PFXC-000130,Bank Statement,Customer,2026-02-13T09:49:12,PDF,Complete,Accepted,No,Passed
EVD-00000311,PFXC-000130,Merchant Communication,Customer,2026-02-13T07:50:02,PNG,Complete,Accepted,No,Passed
EVD-00000312,PFXC-000131,Bank Statement,Customer,2025-06-12T04:45:00,PNG,Complete,Accepted,No,Passed
EVD-00000313,PFXC-000131,Receipt,Customer,2025-06-13T01:30:55,PDF,Complete,Accepted,No,Passed
EVD-00000314,PFXC-000131,Identity Evidence,Merchant,2025-06-13T16:44:18,JPG,Complete,Accepted,No,Passed
EVD-00000315,PFXC-000131,Screenshot,Merchant,2025-06-14T06:10:34,JPG,Complete,Accepted,No,Passed
EVD-00000316,PFXC-000132,Merchant Communication,Customer,2025-07-17T20:20:35,PNG,Complete,Further Evidence Required,No,Not Applicable
EVD-00000317,PFXC-000133,Receipt,Merchant,2025-11-16T05:57:34,Other,Complete,Accepted,No,Passed
EVD-00000318,PFXC-000133,Screenshot,Customer,2025-11-15T23:13:56,Other,Complete,Accepted,No,Passed
EVD-00000319,PFXC-000133,Bank Statement,Customer,2025-11-13T21:49:51,PDF,Unreadable,Further Evidence Required,No,Passed
EVD-00000320,PFXC-000135,Receipt,Customer,2025-02-28T04:16:31,PDF,Incomplete,Rejected,No,Passed
EVD-00000321,PFXC-000135,Screenshot,Customer,2025-02-28T05:58:41,PDF,Unreadable,Rejected,Yes,Passed
EVD-00000322,PFXC-000135,Bank Statement,Customer,2025-03-01T00:32:39,Other,Complete,Accepted,No,Passed
EVD-00000323,PFXC-000136,Screenshot,Operations,2025-09-24T08:17:02,CSV,Complete,Accepted,No,Passed
EVD-00000324,PFXC-000136,Other,Customer,2025-09-22T23:03:20,JPG,Complete,Accepted,No,Passed
EVD-00000325,PFXC-000136,Bank Statement,Merchant,2025-09-23T20:11:27,PDF,Complete,Accepted,No,Passed
EVD-00000326,PFXC-000137,Receipt,Customer,2026-01-15T21:34:03,Other,Incomplete,Rejected,No,Passed
EVD-00000327,PFXC-000137,Merchant Communication,Customer,2026-01-14T23:25:12,PDF,Complete,Accepted,No,Passed
EVD-00000328,PFXC-000138,Other,Customer,2025-02-24T03:45:03,CSV,Complete,Accepted,No,Passed
EVD-00000329,PFXC-000138,Bank Statement,Customer,2025-02-25T01:31:15,PDF,Complete,Accepted,No,Passed
EVD-00000330,PFXC-000138,Screenshot,Customer,2025-02-26T03:30:43,JPG,Complete,Accepted,No,Passed
EVD-00000331,PFXC-000138,Bank Statement,Customer,2025-02-26T02:03:43,PNG,Complete,Further Evidence Required,No,Passed
EVD-00000332,PFXC-000139,Receipt,Customer,2025-05-07T12:10:26,Other,Incomplete,Rejected,No,Passed
EVD-00000333,PFXC-000139,Other,Merchant,2025-05-05T22:17:31,JPG,Complete,Accepted,Yes,Passed
EVD-00000334,PFXC-000139,Screenshot,Customer,2025-05-06T23:00:57,Other,Complete,Accepted,No,Passed
EVD-00000335,PFXC-000139,Receipt,Merchant,2025-05-05T02:02:37,PNG,Complete,Accepted,Yes,Passed
EVD-00000336,PFXC-000140,Other,Customer,2025-08-27T02:56:51,CSV,Incomplete,Further Evidence Required,Yes,Passed
EVD-00000337,PFXC-000140,Bank Statement,Operations,2025-08-26T01:08:11,JPG,Complete,Accepted,No,Passed
EVD-00000338,PFXC-000141,Bank Statement,Customer,2025-03-22T12:58:06,PDF,Complete,Accepted,No,Passed
EVD-00000339,PFXC-000141,Screenshot,Customer,2025-03-19T18:50:39,PNG,Complete,Accepted,No,Passed
EVD-00000340,PFXC-000142,Bank Statement,Merchant,2025-07-16T03:49:06,PNG,Complete,Accepted,No,Passed
EVD-00000341,PFXC-000142,Merchant Communication,Customer,2025-07-17T01:53:28,PNG,Complete,Accepted,No,Passed
EVD-00000342,PFXC-000143,Screenshot,Customer,2025-09-12T05:56:43,Other,Incomplete,Further Evidence Required,No,Passed
EVD-00000343,PFXC-000144,Screenshot,Customer,2025-07-02T12:24:04,Other,Complete,Accepted,No,Passed
EVD-00000344,PFXC-000144,Merchant Communication,Customer,2025-07-01T21:39:33,PNG,Complete,Accepted,No,Not Applicable
EVD-00000345,PFXC-000145,Merchant Communication,Customer,2026-04-25T17:54:49,Other,Incomplete,Rejected,No,Passed
EVD-00000346,PFXC-000146,Screenshot,Customer,2025-05-02T19:53:16,Other,Complete,Accepted,No,Passed
EVD-00000347,PFXC-000146,Merchant Communication,Operations,2025-05-01T12:27:14,CSV,Complete,Accepted,No,Passed
EVD-00000348,PFXC-000146,Screenshot,Customer,2025-05-02T18:06:38,PDF,Complete,Accepted,Yes,Passed
EVD-00000349,PFXC-000148,Merchant Communication,Customer,2026-04-30T23:57:55,PDF,Incomplete,Further Evidence Required,No,Passed
EVD-00000350,PFXC-000148,Screenshot,Customer,2026-05-03T08:03:42,PNG,Complete,Accepted,No,Passed
EVD-00000351,PFXC-000148,Receipt,Customer,2026-05-02T20:45:52,PNG,Incomplete,Further Evidence Required,No,Passed
EVD-00000352,PFXC-000150,Receipt,Customer,2026-02-12T23:06:15,JPG,Incomplete,Further Evidence Required,Yes,Passed
EVD-00000353,PFXC-000151,Merchant Communication,Customer,2025-11-02T20:02:33,PDF,Incomplete,Further Evidence Required,No,Passed
EVD-00000354,PFXC-000151,Bank Statement,Customer,2025-11-02T20:57:20,PDF,Complete,Further Evidence Required,No,Passed
EVD-00000355,PFXC-000151,Screenshot,Customer,2025-11-02T13:13:30,Other,Complete,Accepted,No,Passed
EVD-00000356,PFXC-000151,Receipt,Customer,2025-11-04T18:44:33,JPG,Complete,Accepted,No,Passed
EVD-00000357,PFXC-000152,Merchant Communication,Customer,2025-05-19T06:18:40,PDF,Complete,Further Evidence Required,No,Passed
EVD-00000358,PFXC-000152,Merchant Communication,Customer,2025-05-19T22:09:06,PDF,Unreadable,Further Evidence Required,Yes,Passed
EVD-00000359,PFXC-000152,Receipt,Customer,2025-05-20T13:45:11,PDF,Unreadable,Further Evidence Required,No,Passed
EVD-00000360,PFXC-000152,Screenshot,Operations,2025-05-17T19:30:06,PNG,Complete,Accepted,No,Passed
EVD-00000361,PFXC-000153,Screenshot,Customer,2025-11-27T08:10:31,Other,Complete,Further Evidence Required,No,Passed
EVD-00000362,PFXC-000153,Receipt,Customer,2025-11-27T23:41:37,JPG,Incomplete,Further Evidence Required,No,Not Applicable
EVD-00000363,PFXC-000153,Receipt,Customer,2025-11-29T18:19:25,Other,Complete,Further Evidence Required,No,Passed
EVD-00000364,PFXC-000154,Screenshot,Merchant,2026-03-05T09:50:49,PNG,Complete,Accepted,No,Passed
EVD-00000365,PFXC-000154,Screenshot,Customer,2026-03-04T03:29:23,PDF,Complete,Accepted,No,Passed
EVD-00000366,PFXC-000155,Screenshot,Customer,2026-06-20T15:20:16,PNG,Complete,Accepted,No,Not Applicable
EVD-00000367,PFXC-000155,Receipt,Operations,2026-06-19T22:31:51,Other,Complete,Accepted,No,Passed
EVD-00000368,PFXC-000155,Receipt,Customer,2026-06-20T23:44:30,PNG,Incomplete,Further Evidence Required,Yes,Passed
EVD-00000369,PFXC-000156,Merchant Communication,Merchant,2025-06-10T07:31:59,PDF,Complete,Accepted,Yes,Not Applicable
EVD-00000370,PFXC-000156,Receipt,Customer,2025-06-08T15:27:22,PDF,Complete,Accepted,No,Passed
EVD-00000371,PFXC-000156,Bank Statement,Operations,2025-06-08T09:28:56,JPG,Complete,Accepted,No,Passed
EVD-00000372,PFXC-000157,Receipt,Merchant,2026-06-24T10:09:54,JPG,Complete,Accepted,No,Passed
EVD-00000373,PFXC-000157,Merchant Communication,Operations,2026-06-25T20:26:15,JPG,Complete,Accepted,No,Failed
EVD-00000374,PFXC-000158,Receipt,Customer,2026-05-05T16:47:10,JPG,Complete,Further Evidence Required,No,Not Applicable
EVD-00000375,PFXC-000158,Screenshot,Customer,2026-05-08T06:25:51,PNG,Incomplete,Rejected,No,Passed
EVD-00000376,PFXC-000159,Bank Statement,Customer,2026-02-08T00:43:50,JPG,Complete,Accepted,No,Passed
EVD-00000377,PFXC-000159,Receipt,Customer,2026-02-06T21:56:16,Other,Complete,Further Evidence Required,Yes,Not Applicable
EVD-00000378,PFXC-000159,Merchant Communication,Customer,2026-02-07T08:19:51,Other,Complete,Accepted,No,Passed
EVD-00000379,PFXC-000161,Receipt,Customer,2025-11-05T06:51:00,JPG,Unreadable,Further Evidence Required,No,Passed
EVD-00000380,PFXC-000161,Receipt,Customer,2025-11-06T02:53:53,PDF,Complete,Accepted,Yes,Passed
EVD-00000381,PFXC-000161,Bank Statement,Customer,2025-11-04T20:24:41,PDF,Complete,Accepted,No,Passed
EVD-00000382,PFXC-000161,Screenshot,Customer,2025-11-05T00:09:20,Other,Complete,Accepted,No,Passed
EVD-00000383,PFXC-000162,Screenshot,Customer,2025-10-20T09:59:16,JPG,Complete,Accepted,Yes,Passed
EVD-00000384,PFXC-000162,Receipt,Customer,2025-10-20T12:33:28,PDF,Complete,Accepted,Yes,Passed
EVD-00000385,PFXC-000162,Screenshot,Customer,2025-10-19T18:58:15,JPG,Complete,Accepted,No,Passed
EVD-00000386,PFXC-000163,Receipt,Merchant,2025-07-12T04:38:10,Other,Incomplete,Further Evidence Required,No,Passed
EVD-00000387,PFXC-000163,Merchant Communication,Customer,2025-07-12T21:15:37,PDF,Incomplete,Rejected,No,Passed
EVD-00000388,PFXC-000163,Receipt,Customer,2025-07-12T12:13:56,JPG,Complete,Accepted,No,Passed
EVD-00000389,PFXC-000163,Bank Statement,Customer,2025-07-11T11:14:18,PDF,Complete,Accepted,No,Passed
EVD-00000390,PFXC-000164,Screenshot,Customer,2025-10-21T02:46:43,PDF,Complete,Further Evidence Required,No,Passed
EVD-00000391,PFXC-000165,Receipt,Customer,2025-11-30T10:36:59,JPG,Complete,Accepted,No,Passed
EVD-00000392,PFXC-000166,Bank Statement,Merchant,2025-03-27T20:20:49,CSV,Complete,Accepted,No,Passed
EVD-00000393,PFXC-000166,Merchant Communication,Customer,2025-03-29T18:15:00,PDF,Incomplete,Rejected,No,Passed
EVD-00000394,PFXC-000166,Bank Statement,Customer,2025-03-27T07:58:08,PNG,Complete,Accepted,No,Passed
EVD-00000395,PFXC-000166,Merchant Communication,Customer,2025-03-29T09:35:58,PNG,Complete,Accepted,No,Passed
EVD-00000396,PFXC-000167,Merchant Communication,Customer,2026-03-25T08:47:31,JPG,Incomplete,Further Evidence Required,No,Passed
EVD-00000397,PFXC-000167,Bank Statement,Customer,2026-03-23T19:25:58,PDF,Complete,Accepted,No,Passed
EVD-00000398,PFXC-000167,Screenshot,Customer,2026-03-24T03:22:49,PNG,Complete,Accepted,Yes,Passed
EVD-00000399,PFXC-000167,Receipt,Customer,2026-03-25T17:50:25,PDF,Complete,Accepted,Yes,Not Applicable
EVD-00000400,PFXC-000168,Receipt,Customer,2025-11-13T06:14:39,PDF,Complete,Accepted,No,Not Applicable
EVD-00000401,PFXC-000168,Merchant Communication,Customer,2025-11-13T17:45:44,Other,Incomplete,Rejected,Yes,Passed
EVD-00000402,PFXC-000169,Screenshot,Customer,2026-03-02T16:59:41,JPG,Complete,Further Evidence Required,No,Passed
EVD-00000403,PFXC-000169,Identity Evidence,Customer,2026-03-02T11:01:35,PDF,Complete,Accepted,No,Passed
EVD-00000404,PFXC-000169,Bank Statement,Customer,2026-03-01T03:52:17,Other,Unreadable,Rejected,No,Not Applicable
EVD-00000405,PFXC-000169,Merchant Communication,Merchant,2026-03-02T14:16:55,JPG,Complete,Accepted,No,Passed
EVD-00000406,PFXC-000170,Receipt,Customer,2026-05-06T19:11:00,PDF,Complete,Accepted,No,Passed
EVD-00000407,PFXC-000170,Bank Statement,Operations,2026-05-06T09:57:02,PDF,Complete,Accepted,No,Passed
EVD-00000408,PFXC-000170,Receipt,Customer,2026-05-06T02:30:39,PDF,Complete,Accepted,No,Passed
EVD-00000409,PFXC-000171,Identity Evidence,Operations,2025-06-29T07:32:44,PDF,Complete,Accepted,Yes,Passed
EVD-00000410,PFXC-000171,Receipt,Customer,2025-06-27T04:42:47,PDF,Complete,Accepted,Yes,Passed
EVD-00000411,PFXC-000171,Screenshot,Customer,2025-06-28T04:17:30,JPG,Incomplete,Rejected,No,Passed
EVD-00000412,PFXC-000172,Screenshot,Customer,2025-04-28T14:53:58,PNG,Complete,Further Evidence Required,No,Passed
EVD-00000413,PFXC-000172,Receipt,Customer,2025-04-29T13:28:06,PDF,Complete,Accepted,Yes,Passed
EVD-00000414,PFXC-000173,Bank Statement,Merchant,2026-01-17T16:34:22,PDF,Complete,Accepted,No,Failed
EVD-00000415,PFXC-000173,Bank Statement,Customer,2026-01-17T15:58:28,PDF,Complete,Accepted,No,Passed
EVD-00000416,PFXC-000173,Receipt,Customer,2026-01-16T08:39:30,PDF,Incomplete,Further Evidence Required,Yes,Passed
EVD-00000417,PFXC-000174,Receipt,Customer,2025-12-22T05:04:39,PDF,Incomplete,Further Evidence Required,Yes,Passed
EVD-00000418,PFXC-000174,Screenshot,Customer,2025-12-22T06:21:03,PDF,Unreadable,Further Evidence Required,No,Passed
EVD-00000419,PFXC-000174,Receipt,Customer,2025-12-21T12:33:25,PDF,Complete,Accepted,No,Failed
EVD-00000420,PFXC-000174,Merchant Communication,Customer,2025-12-21T13:28:42,Other,Incomplete,Further Evidence Required,No,Passed
EVD-00000421,PFXC-000175,Other,Customer,2026-01-23T02:03:35,PDF,Complete,Accepted,No,Passed
EVD-00000422,PFXC-000175,Screenshot,Operations,2026-01-24T17:08:32,Other,Complete,Accepted,No,Passed
EVD-00000423,PFXC-000175,Screenshot,Operations,2026-01-24T09:39:30,CSV,Complete,Accepted,No,Passed
EVD-00000424,PFXC-000175,Bank Statement,Merchant,2026-01-25T18:34:46,Other,Incomplete,Rejected,Yes,Passed
EVD-00000425,PFXC-000176,Screenshot,Merchant,2025-09-04T17:27:56,PDF,Complete,Accepted,No,Not Applicable
